timestamp,name,utilization.gpu,memory.used,memory.total
2026/04/24 00:44:49.831, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:50.832, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:51.833, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:52.834, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:53.835, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:54.837, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:55.838, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:56.839, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:57.840, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:58.841, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:44:59.842, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:00.844, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:01.846, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:02.847, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:03.848, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:04.849, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:05.851, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:06.852, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:07.853, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:08.855, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:09.856, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:10.858, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:11.859, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:12.860, NVIDIA TITAN RTX, 17, 10875, 24576
2026/04/24 00:45:13.862, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:14.863, NVIDIA TITAN RTX, 27, 10875, 24576
2026/04/24 00:45:15.864, NVIDIA TITAN RTX, 30, 10875, 24576
2026/04/24 00:45:16.865, NVIDIA TITAN RTX, 35, 10875, 24576
2026/04/24 00:45:17.866, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:18.867, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:19.868, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:20.869, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:21.871, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:22.872, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:23.873, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:24.874, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:25.875, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:26.877, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:27.878, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:28.879, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:29.880, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:30.881, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:31.882, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:32.883, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:33.885, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:34.887, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:35.888, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:36.889, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:37.890, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:38.891, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:39.892, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:40.894, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:41.895, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:42.896, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:43.897, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:44.898, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:45.900, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:46.901, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:47.902, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:48.903, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:49.905, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:50.906, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:51.907, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:52.908, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:53.909, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:54.911, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:55.912, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:56.913, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:57.914, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:45:58.915, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:45:59.916, NVIDIA TITAN RTX, 37, 10875, 24576
2026/04/24 00:46:00.919, NVIDIA TITAN RTX, 33, 10875, 24576
2026/04/24 00:46:01.921, NVIDIA TITAN RTX, 10, 10875, 24576
2026/04/24 00:46:02.922, NVIDIA TITAN RTX, 43, 10875, 24576
2026/04/24 00:46:03.923, NVIDIA TITAN RTX, 27, 10875, 24576
2026/04/24 00:46:04.924, NVIDIA TITAN RTX, 33, 10875, 24576
2026/04/24 00:46:05.926, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:06.927, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:07.928, NVIDIA TITAN RTX, 36, 10875, 24576
2026/04/24 00:46:08.929, NVIDIA TITAN RTX, 36, 10875, 24576
